hrs,absences,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
6.033892235608889,9,4,3,3.0,2.0,3.0,50,Travel_Rarely,Research & Development,4,3,Life Sciences,1,4318,Female,2,Manufacturing Director,Single,43740,3.0,Y,15,8,1,21.0,5,5,4,4
6.469776885318889,15,2,4,3.0,2.0,,42,Travel_Rarely,Research & Development,10,3,Technical Degree,1,2710,Male,2,Laboratory Technician,Married,66510,0.0,Y,20,8,0,10.0,5,9,4,2
9.5781381079875,18,3,3,4.0,4.0,3.0,27,Travel_Rarely,Research & Development,2,4,Life Sciences,1,739,Male,1,Human Resources,Married,37080,1.0,Y,16,8,2,6.0,2,6,4,4
6.778573181615278,5,3,4,2.0,4.0,3.0,29,Travel_Rarely,Human Resources,8,3,Medical,1,3020,Male,3,Sales Representative,Single,25870,0.0,Y,22,8,2,4.0,3,3,2,2
5.622517849174445,16,2,4,1.0,2.0,2.0,50,Travel_Rarely,Sales,8,4,Life Sciences,1,22,Male,1,Research Scientist,Divorced,96670,3.0,Y,23,8,0,28.0,2,10,1,6
5.868133645693611,19,3,3,3.0,3.0,4.0,43,Travel_Frequently,Research & Development,14,3,Medical,1,1543,Female,5,Research Director,Divorced,38860,1.0,Y,17,8,2,9.0,2,9,0,0
7.812362784471111,6,2,3,2.0,4.0,3.0,42,Travel_Frequently,Sales,13,4,Life Sciences,1,1845,Female,2,Laboratory Technician,Single,22880,5.0,Y,16,8,1,8.0,4,2,2,2
7.206672244533611,7,1,3,4.0,2.0,3.0,24,Non-Travel,Research & Development,10,3,Life Sciences,1,3744,Female,2,Manager,Married,51600,1.0,Y,17,8,1,1.0,3,1,0,0
5.9894567157516665,23,2,3,3.0,3.0,3.0,44,Non-Travel,Research & Development,5,3,Life Sciences,1,3725,Male,1,Laboratory Technician,Single,23190,3.0,Y,18,8,0,7.0,4,5,0,3
6.141434627398334,13,3,3,4.0,3.0,3.0,32,Travel_Rarely,Research & Development,5,3,Technical Degree,1,2152,Female,1,Sales Executive,Married,96020,1.0,Y,13,8,1,10.0,3,10,1,1
5.84208723784,21,3,3,3.0,4.0,3.0,22,Travel_Rarely,Sales,29,4,Technical Degree,1,4281,Male,1,Sales Executive,Married,46630,0.0,Y,13,8,1,3.0,1,2,2,1
9.736163543061112,16,2,4,4.0,1.0,3.0,50,Travel_Rarely,Research & Development,20,2,Medical,1,688,Female,5,Laboratory Technician,Married,154020,4.0,Y,21,8,0,25.0,3,3,1,2
5.7294422132975,19,2,3,3.0,3.0,2.0,28,Travel_Rarely,Research & Development,19,4,Medical,1,341,Female,2,Sales Executive,Single,32040,6.0,Y,16,8,1,5.0,4,2,2,1
6.175866800535278,11,3,3,4.0,4.0,2.0,31,Travel_Frequently,Sales,3,3,Marketing,1,982,Male,2,Sales Executive,Single,46210,2.0,Y,18,8,1,9.0,3,5,1,4
5.826333110218611,22,3,3,3.0,1.0,3.0,49,Travel_Rarely,Research & Development,5,4,Life Sciences,1,3754,Female,1,Research Scientist,Married,34240,4.0,Y,11,8,0,10.0,3,3,1,2
6.6743574297186115,21,3,3,3.0,2.0,1.0,36,Travel_Rarely,Research & Development,13,3,Technical Degree,1,1098,Female,3,Healthcare Representative,Married,25170,2.0,Y,14,8,0,12.0,3,4,1,3
6.517942882641667,6,3,3,1.0,3.0,3.0,51,Travel_Rarely,Research & Development,3,2,Other,1,4276,Female,2,Sales Representative,Single,190490,7.0,Y,14,8,1,23.0,2,20,15,15
10.384712182061389,2,2,3,4.0,2.0,4.0,21,Travel_Rarely,Research & Development,1,4,Life Sciences,1,3498,Female,1,Research Scientist,Single,26100,1.0,Y,11,8,1,2.0,3,2,2,2
7.138784024988611,16,3,3,4.0,4.0,3.0,37,Travel_Rarely,Sales,5,1,Marketing,1,1498,Male,1,Research Scientist,Single,27050,1.0,Y,11,8,0,17.0,2,17,5,7
7.365437304774445,16,3,4,1.0,2.0,3.0,33,Travel_Rarely,Research & Development,7,2,Life Sciences,1,3749,Male,2,Research Scientist,Married,37370,8.0,Y,22,8,2,8.0,2,5,0,2
8.516719098616667,5,4,3,4.0,1.0,3.0,45,Non-Travel,Sales,2,3,Medical,1,1931,Female,1,Sales Executive,Married,66440,1.0,Y,12,8,0,9.0,3,9,0,8
5.905312360553055,8,3,3,2.0,1.0,2.0,35,Travel_Frequently,Human Resources,9,3,Other,1,1281,Female,2,Sales Representative,Married,40840,4.0,Y,13,8,1,5.0,3,3,1,2
5.896431280678056,5,3,3,2.0,4.0,3.0,33,Travel_Rarely,Research & Development,1,4,Medical,1,437,Female,4,Manufacturing Director,Single,44650,0.0,Y,13,8,0,6.0,3,5,1,4
8.418538598839723,3,3,3,4.0,3.0,3.0,37,Travel_Rarely,Research & Development,2,3,Life Sciences,1,1215,Male,1,Sales Executive,Single,56470,6.0,Y,19,8,0,7.0,2,0,0,0
5.867930611334167,21,2,3,3.0,2.0,4.0,54,Travel_Rarely,Research & Development,5,2,Life Sciences,1,253,Female,2,Sales Executive,Married,40140,2.0,Y,19,8,1,16.0,4,9,7,1
5.8674062918338885,6,3,4,1.0,4.0,3.0,44,Travel_Rarely,Human Resources,4,4,Life Sciences,1,3574,Male,5,Laboratory Technician,Married,76320,1.0,Y,21,8,0,10.0,3,10,7,7
7.8407329317266665,8,2,3,1.0,2.0,3.0,28,Travel_Rarely,Sales,2,4,Life Sciences,1,1753,Male,3,Research Scientist,Single,20750,7.0,Y,18,8,3,10.0,0,7,3,7
7.1089502454261115,10,3,3,3.0,4.0,2.0,52,Travel_Rarely,Research & Development,1,2,Medical,1,1443,Female,4,Manager,Single,83460,7.0,Y,14,8,0,6.0,5,2,2,2
6.718777331548333,14,3,3,3.0,1.0,3.0,48,Travel_Rarely,Research & Development,24,3,Technical Degree,1,781,Male,2,Research Scientist,Divorced,16010,4.0,Y,12,8,0,15.0,3,2,2,2
8.011686746987777,12,3,3,3.0,2.0,3.0,28,Travel_Rarely,Human Resources,1,3,Medical,1,879,Female,2,Laboratory Technician,Married,24130,1.0,Y,16,8,1,1.0,2,1,0,0
6.135591253904445,23,3,3,3.0,4.0,2.0,33,Travel_Rarely,Research & Development,2,4,Life Sciences,1,2929,Female,1,Sales Executive,Married,27660,1.0,Y,12,8,1,2.0,2,2,0,2
5.509510263275278,20,2,4,1.0,1.0,2.0,54,Travel_Rarely,Human Resources,9,3,Life Sciences,1,3075,Female,2,Manufacturing Director,Married,63230,4.0,Y,23,8,1,24.0,2,4,1,2
8.116948906738056,5,2,3,3.0,1.0,3.0,56,Travel_Rarely,Research & Development,4,3,Life Sciences,1,1388,Male,4,Manager,Divorced,25870,4.0,Y,12,8,0,19.0,2,2,2,2
7.365792057117222,14,2,3,4.0,1.0,3.0,50,Travel_Rarely,Research & Development,2,2,Medical,1,2390,Male,3,Sales Executive,Divorced,43770,5.0,Y,12,8,1,19.0,2,14,1,11
7.417846943328611,7,3,3,3.0,3.0,3.0,43,Travel_Rarely,Research & Development,2,4,Life Sciences,1,928,Female,1,Research Scientist,Married,24220,1.0,Y,11,8,1,14.0,2,14,6,11
8.465905845604444,12,3,3,2.0,4.0,2.0,29,Travel_Rarely,Research & Development,23,3,Medical,1,602,Male,1,Sales Executive,Married,79690,0.0,Y,14,8,0,6.0,3,5,1,3
8.930445113788334,15,4,3,3.0,4.0,2.0,47,Travel_Rarely,Research & Development,6,4,Other,1,1805,Male,2,Manager,Married,63470,1.0,Y,14,8,0,26.0,2,26,3,0
6.461839580544167,8,3,3,1.0,4.0,3.0,31,Travel_Rarely,Research & Development,16,3,Medical,1,773,Male,2,Human Resources,Divorced,27820,1.0,Y,19,8,1,13.0,5,13,9,9
10.433319946452222,4,2,3,1.0,2.0,3.0,24,Travel_Rarely,Research & Development,27,2,Medical,1,1627,Male,1,Research Scientist,Single,104220,1.0,Y,17,8,1,6.0,0,5,1,4
9.79372266845139,17,3,4,4.0,3.0,4.0,34,Travel_Frequently,Research & Development,7,2,Medical,1,1415,Male,4,Sales Representative,Divorced,29740,1.0,Y,23,8,0,5.0,2,5,2,0
7.691446898705833,10,3,4,4.0,2.0,3.0,29,Travel_Rarely,Research & Development,1,2,Medical,1,4012,Male,3,Sales Executive,Married,26780,1.0,Y,25,8,1,1.0,3,1,0,0
7.113247434181111,10,2,3,2.0,3.0,4.0,35,Travel_Rarely,Research & Development,8,1,Technical Degree,1,2515,Female,3,Manufacturing Director,Married,53460,0.0,Y,14,8,0,6.0,3,5,0,3
7.446529451137778,17,3,3,4.0,1.0,3.0,33,Travel_Rarely,Research & Development,8,5,Medical,1,2495,Male,2,Laboratory Technician,Married,82240,6.0,Y,19,8,0,14.0,3,10,7,6
6.457131860776389,13,3,4,4.0,3.0,1.0,56,Travel_Rarely,Sales,10,4,Other,1,2657,Male,2,Sales Executive,Married,40780,8.0,Y,24,8,1,14.0,3,10,9,8
7.0099609549308335,10,3,3,3.0,2.0,3.0,32,Travel_Frequently,Sales,10,3,Life Sciences,1,2093,Female,1,Sales Executive,Married,102660,1.0,Y,11,8,0,2.0,3,2,2,2
6.57432507809,12,3,3,1.0,3.0,3.0,56,Travel_Frequently,Research & Development,1,2,Life Sciences,1,1985,Female,2,Manufacturing Director,Married,52280,2.0,Y,11,8,0,18.0,4,5,0,3
5.796996876394444,16,3,3,3.0,2.0,2.0,39,Non-Travel,Research & Development,6,3,Life Sciences,1,559,Male,1,Laboratory Technician,Single,28510,9.0,Y,15,8,0,9.0,2,5,0,3
6.8807463186075,20,3,3,2.0,4.0,3.0,33,Travel_Rarely,Research & Development,2,2,Technical Degree,1,3395,Male,2,Laboratory Technician,Single,34790,3.0,Y,12,8,0,5.0,3,3,0,2
7.509809236947778,8,4,3,,3.0,2.0,29,Travel_Rarely,Research & Development,23,4,Life Sciences,1,847,Female,2,Healthcare Representative,Married,45370,6.0,Y,18,8,1,5.0,5,1,0,0
6.653795180722778,5,3,3,3.0,1.0,3.0,29,Travel_Frequently,Human Resources,2,4,Human Resources,1,2578,Male,2,Sales Executive,Single,28750,1.0,Y,11,8,0,1.0,3,1,0,0
6.179125390450555,16,4,3,3.0,4.0,3.0,32,Non-Travel,Research & Development,3,1,Life Sciences,1,2601,Male,3,Manager,Divorced,62090,5.0,Y,17,8,1,9.0,5,5,1,2
6.567718652387223,22,4,3,2.0,4.0,3.0,42,Travel_Rarely,Sales,21,2,Life Sciences,1,3507,Female,1,Healthcare Representative,Single,22010,4.0,Y,12,8,1,16.0,3,1,0,0
8.21362672913861,14,3,3,3.0,4.0,4.0,43,Travel_Frequently,Research & Development,3,4,Life Sciences,1,1332,Male,1,Sales Executive,Married,24080,1.0,Y,12,8,1,25.0,3,25,4,12
6.299940874609445,10,2,3,3.0,1.0,3.0,33,Travel_Frequently,Sales,9,2,Marketing,1,4192,Male,4,Human Resources,Married,29090,2.0,Y,11,8,0,10.0,2,5,1,3
7.0311278447119445,13,3,4,4.0,4.0,2.0,34,Travel_Rarely,Research & Development,3,2,Technical Degree,1,2171,Male,2,Research Director,Divorced,26590,0.0,Y,24,8,3,10.0,2,9,1,6
5.761482597054722,22,2,3,3.0,4.0,2.0,28,Travel_Rarely,Sales,7,5,Life Sciences,1,1133,Female,2,Sales Representative,Divorced,171230,5.0,Y,15,8,1,6.0,2,4,0,3
7.612337126282778,10,4,3,3.0,4.0,3.0,38,Travel_Rarely,Sales,4,4,Life Sciences,1,1392,Male,1,Manufacturing Director,Single,70820,1.0,Y,14,8,0,2.0,3,2,2,1
6.382029228023056,8,4,3,1.0,2.0,1.0,37,Travel_Rarely,Sales,15,3,Marketing,1,1957,Male,2,Laboratory Technician,Married,44850,5.0,Y,11,8,1,15.0,2,1,0,0
8.849914100847778,4,3,3,3.0,1.0,2.0,46,Travel_Frequently,Research & Development,12,1,Medical,1,4246,Male,1,Laboratory Technician,Married,20740,2.0,Y,15,8,1,21.0,3,10,9,5
6.881810575635833,17,3,3,3.0,1.0,2.0,56,Travel_Frequently,Research & Development,20,4,Life Sciences,1,1614,Female,3,Sales Executive,Married,53210,9.0,Y,14,8,0,36.0,1,7,7,7
9.017194332886945,15,3,3,2.0,3.0,2.0,50,Travel_Rarely,Research & Development,5,4,Life Sciences,1,509,Male,1,Sales Executive,Married,118780,2.0,Y,13,8,1,29.0,2,8,7,7
6.480346943328611,8,3,3,3.0,4.0,2.0,31,Travel_Rarely,Research & Development,2,4,Life Sciences,1,3139,Female,1,Sales Executive,Divorced,29090,9.0,Y,14,8,2,10.0,2,5,0,1
7.355946006246945,6,4,3,2.0,4.0,2.0,39,Travel_Rarely,Sales,25,3,Medical,1,4145,Male,2,Sales Executive,Married,197010,0.0,Y,11,8,0,21.0,3,20,9,6
8.696416778223888,14,2,3,3.0,3.0,3.0,34,Travel_Rarely,Research & Development,2,2,Life Sciences,1,3446,Male,1,Sales Representative,Married,64100,1.0,Y,13,8,1,1.0,5,1,0,0
7.4196017402944445,12,3,3,3.0,1.0,4.0,25,Travel_Rarely,Sales,5,3,Marketing,1,381,Female,4,Research Scientist,Married,27560,1.0,Y,12,8,2,5.0,2,5,0,3
8.42286702365,10,2,3,3.0,3.0,3.0,42,Travel_Rarely,Sales,7,4,Medical,1,3033,Male,3,Research Scientist,Divorced,22260,0.0,Y,12,8,1,4.0,3,3,1,0
6.965866800535278,18,3,3,3.0,3.0,3.0,40,Travel_Rarely,Research & Development,17,4,Life Sciences,1,4140,Male,1,Manager,Married,35780,2.0,Y,14,8,1,20.0,2,5,0,2
6.604520303435834,10,2,3,3.0,1.0,3.0,40,Non-Travel,Research & Development,1,4,Technical Degree,1,201,Female,2,Laboratory Technician,Divorced,30680,3.0,Y,19,8,0,20.0,3,1,0,1
6.019969879518055,12,2,3,3.0,3.0,2.0,45,Non-Travel,Sales,2,3,Life Sciences,1,2434,Female,2,Manufacturing Director,Married,83960,3.0,Y,15,8,2,25.0,3,23,14,4
5.475846720214166,22,3,3,4.0,4.0,3.0,42,Travel_Rarely,Research & Development,8,2,Life Sciences,1,3812,Female,5,Manager,Single,40140,8.0,Y,13,8,1,24.0,3,1,0,1
7.15859437751,17,3,3,1.0,2.0,3.0,55,Travel_Rarely,Research & Development,23,1,Life Sciences,1,3890,Male,5,Laboratory Technician,Divorced,23420,5.0,Y,11,8,2,8.0,2,4,1,2
7.5487639446675,15,3,3,4.0,1.0,3.0,55,Travel_Rarely,Human Resources,7,3,Human Resources,1,3251,Male,4,Laboratory Technician,Married,74280,5.0,Y,12,8,0,24.0,2,5,1,4
8.841412315930278,20,3,4,3.0,4.0,2.0,42,Travel_Rarely,Research & Development,18,1,Technical Degree,1,3326,Female,2,Research Scientist,Married,199990,2.0,Y,23,8,1,17.0,6,5,1,3
5.782473226238055,12,3,3,3.0,1.0,3.0,42,Travel_Rarely,Sales,23,3,Marketing,1,742,Female,3,Research Scientist,Married,26420,0.0,Y,13,8,1,21.0,3,20,0,9
10.213231816153334,7,3,3,4.0,2.0,3.0,22,Travel_Rarely,Research & Development,16,2,Life Sciences,1,2552,Female,2,Laboratory Technician,Single,35790,1.0,Y,19,8,3,1.0,3,1,0,0
6.858602186523611,10,1,3,4.0,2.0,4.0,20,Travel_Rarely,Research & Development,17,4,Medical,1,3170,Female,1,Sales Representative,Single,22930,1.0,Y,13,8,2,1.0,3,1,0,0
6.015600178491667,19,3,3,3.0,1.0,3.0,27,Travel_Rarely,Sales,27,3,Life Sciences,1,3178,Male,2,Research Scientist,Divorced,22930,0.0,Y,18,8,0,5.0,0,4,0,2
6.086103302097222,12,2,3,4.0,3.0,3.0,38,Travel_Rarely,Research & Development,8,2,Life Sciences,1,3955,Female,2,Sales Executive,Married,32010,1.0,Y,11,8,1,5.0,3,5,0,4
7.7513821954483335,4,3,3,,4.0,2.0,21,Travel_Rarely,Research & Development,1,3,Medical,1,406,Male,2,Sales Executive,Single,104000,1.0,Y,13,8,1,1.0,2,1,0,0
7.1114480142791665,7,2,3,4.0,4.0,3.0,45,Travel_Rarely,Research & Development,28,3,Life Sciences,1,903,Female,2,Laboratory Technician,Divorced,50670,1.0,Y,11,8,2,10.0,3,10,3,9
5.940058009816944,6,3,3,3.0,2.0,2.0,36,Travel_Frequently,Sales,5,2,Marketing,1,643,Female,1,Laboratory Technician,Married,47170,1.0,Y,19,8,1,12.0,3,11,0,7
8.236796073181388,18,2,3,3.0,2.0,3.0,25,Travel_Rarely,Research & Development,1,2,Life Sciences,1,1896,Male,1,Sales Executive,Married,32120,1.0,Y,15,8,1,1.0,3,1,0,0
6.615643685854445,7,1,3,2.0,3.0,3.0,42,Travel_Rarely,Research & Development,4,4,Life Sciences,1,24,Male,1,Manufacturing Director,Married,89260,1.0,Y,14,8,0,,4,20,11,6
5.9794433288708335,16,1,3,3.0,3.0,3.0,49,Travel_Rarely,Research & Development,21,3,Medical,1,3878,Male,2,Manufacturing Director,Single,23800,4.0,Y,13,8,0,23.0,3,8,0,0
6.809404283801666,22,3,3,4.0,2.0,2.0,51,Travel_Rarely,Research & Development,4,1,Medical,1,714,Female,3,Manufacturing Director,Single,40280,3.0,Y,14,8,0,29.0,3,5,0,3
9.851633199464445,15,3,3,3.0,3.0,3.0,28,Travel_Rarely,Research & Development,1,4,Life Sciences,1,1227,Male,5,Research Director,Single,100960,5.0,Y,13,8,0,6.0,2,4,0,3
6.281050870147222,15,3,3,2.0,2.0,2.0,42,Travel_Rarely,Human Resources,1,3,Other,1,1006,Female,1,Healthcare Representative,Divorced,174650,8.0,Y,13,8,1,7.0,3,5,0,4
7.629564926371945,12,3,3,1.0,4.0,3.0,53,Travel_Rarely,Research & Development,11,3,Medical,1,1231,Male,2,Manager,Married,21090,2.0,Y,13,8,0,31.0,3,25,3,7
6.180560017849166,17,3,3,4.0,4.0,2.0,36,Travel_Rarely,Research & Development,4,2,Life Sciences,1,3456,Female,2,Human Resources,Single,44780,0.0,Y,18,8,1,15.0,3,14,7,8
7.2160408299863885,12,3,3,2.0,3.0,3.0,30,Travel_Rarely,Sales,5,4,Medical,1,3085,Female,2,Manufacturing Director,Single,54100,0.0,Y,17,8,1,6.0,2,5,4,4
6.249265952699444,16,3,3,2.0,4.0,3.0,35,Travel_Rarely,Research & Development,10,5,Medical,1,3191,Female,4,Laboratory Technician,Single,134580,1.0,Y,11,8,0,17.0,3,17,11,8
6.930098170459445,9,4,3,1.0,4.0,3.0,51,Travel_Frequently,Research & Development,6,3,Life Sciences,1,1349,Female,1,Manager,Single,15690,2.0,Y,11,8,0,18.0,2,4,0,3
8.653307675145,17,3,4,4.0,4.0,3.0,43,Travel_Rarely,Sales,1,3,Marketing,1,1448,Female,2,Manufacturing Director,Married,29320,5.0,Y,24,8,0,22.0,3,17,1,9
6.832543507362778,9,1,3,1.0,2.0,3.0,36,Non-Travel,Research & Development,1,3,Life Sciences,1,2596,Male,2,Research Scientist,Married,28380,1.0,Y,19,8,2,5.0,5,5,0,2
7.274043953591945,19,3,3,4.0,3.0,3.0,29,Travel_Rarely,Research & Development,2,2,Life Sciences,1,2432,Male,2,Research Scientist,Married,192370,9.0,Y,11,8,1,9.0,2,5,1,2
5.897547969656389,9,4,3,4.0,3.0,3.0,29,Non-Travel,Research & Development,10,4,Technical Degree,1,2838,Male,3,Healthcare Representative,Married,58690,1.0,Y,11,8,1,10.0,6,10,0,9
7.093365684961944,15,2,3,4.0,4.0,2.0,58,Travel_Rarely,Sales,2,2,Medical,1,1339,Female,1,Research Scientist,Married,43850,1.0,Y,13,8,1,40.0,2,40,15,6
5.778278670236389,13,4,3,4.0,3.0,3.0,29,Non-Travel,Research & Development,10,4,Technical Degree,1,1368,Male,3,Healthcare Representative,Married,58690,1.0,Y,11,8,1,10.0,6,10,0,9
5.951873047746389,13,3,3,2.0,3.0,2.0,29,Travel_Rarely,Research & Development,10,2,Medical,1,1785,Male,3,Manufacturing Director,Married,169590,4.0,Y,14,8,3,11.0,5,8,1,1
5.5481124497991665,23,3,3,2.0,4.0,2.0,34,Travel_Rarely,Research & Development,2,2,Life Sciences,1,2330,Male,2,Research Scientist,Married,65860,9.0,Y,18,8,1,9.0,3,2,2,1
8.163865461847223,10,4,3,3.0,4.0,3.0,44,Travel_Rarely,Human Resources,1,3,Life Sciences,1,957,Male,1,Research Scientist,Married,48340,1.0,Y,14,8,0,9.0,1,8,6,7
8.331709058455834,16,3,3,3.0,3.0,3.0,43,Travel_Rarely,Sales,27,4,Life Sciences,1,3079,Male,2,Sales Representative,Divorced,39770,4.0,Y,18,8,1,8.0,3,5,0,2
5.781880856760278,9,2,3,3.0,4.0,3.0,40,Travel_Rarely,Sales,4,3,Medical,1,2172,Male,2,Sales Executive,Single,94340,1.0,Y,13,8,1,9.0,3,9,8,8
6.020372601516945,18,3,4,4.0,4.0,4.0,32,Travel_Frequently,Sales,2,3,Marketing,1,2827,Male,3,Laboratory Technician,Divorced,77560,0.0,Y,21,8,0,9.0,3,8,0,7
6.872337126282778,14,2,3,4.0,1.0,2.0,41,Travel_Frequently,Sales,10,2,Medical,1,2830,Female,3,Manufacturing Director,Divorced,79450,4.0,Y,12,8,1,21.0,6,7,7,7
9.873343373493888,19,2,3,1.0,2.0,2.0,29,Travel_Rarely,Research & Development,1,2,Medical,1,3871,Male,2,Sales Representative,Divorced,42400,1.0,Y,14,8,0,10.0,2,10,0,9
8.088929049531389,20,3,4,4.0,3.0,4.0,29,Travel_Frequently,Research & Development,8,4,Life Sciences,1,3933,Female,1,Sales Executive,Single,23770,8.0,Y,21,8,1,10.0,2,3,0,2
6.4058913431502775,14,3,4,1.0,4.0,4.0,29,Travel_Frequently,Research & Development,5,1,Medical,1,3808,Female,1,Research Scientist,Divorced,62440,1.0,Y,22,8,0,6.0,3,6,1,3
8.860967202141667,6,2,3,4.0,4.0,3.0,41,Travel_Rarely,Research & Development,1,3,Life Sciences,1,4368,Male,2,Human Resources,Single,68830,3.0,Y,19,8,2,16.0,3,1,0,0
6.133026550646944,14,3,3,3.0,4.0,3.0,33,Travel_Rarely,Sales,3,3,Medical,1,4183,Male,1,Manufacturing Director,Single,43730,4.0,Y,14,8,0,7.0,3,1,0,0
6.241831771530555,21,1,3,1.0,3.0,2.0,49,Travel_Rarely,Research & Development,7,3,Life Sciences,1,3727,Male,3,Laboratory Technician,Married,53240,2.0,Y,19,8,0,20.0,2,3,1,2
9.322776662204166,5,3,3,3.0,3.0,3.0,30,Non-Travel,Research & Development,2,4,Other,1,674,Male,1,Research Scientist,Single,20960,7.0,Y,11,8,3,10.0,2,8,1,7
10.547551316376389,10,3,3,4.0,1.0,3.0,46,Travel_Rarely,Sales,12,3,Marketing,1,521,Female,3,Healthcare Representative,Divorced,89430,8.0,Y,12,8,1,19.0,6,16,1,7
10.169853859883888,2,3,3,1.0,4.0,4.0,39,Travel_Rarely,Research & Development,17,4,Technical Degree,1,729,Female,2,Healthcare Representative,Married,104750,3.0,Y,11,8,1,8.0,3,5,1,4
9.855880187416112,13,2,3,4.0,3.0,3.0,35,Travel_Rarely,Research & Development,4,3,Life Sciences,1,1165,Male,2,Healthcare Representative,Married,78980,7.0,Y,15,8,0,5.0,2,2,2,2
7.843039937527778,4,1,3,2.0,4.0,4.0,34,Travel_Rarely,Sales,28,3,Life Sciences,1,3891,Female,2,Research Scientist,Married,176500,1.0,Y,19,8,1,15.0,6,15,4,13
8.816842927264444,11,3,3,3.0,4.0,3.0,23,Travel_Rarely,Research & Development,12,2,Medical,1,3896,Male,2,Research Scientist,Divorced,75250,1.0,Y,14,8,2,3.0,2,3,0,2
8.626556224899444,15,2,3,3.0,4.0,3.0,46,Travel_Rarely,Research & Development,2,3,Life Sciences,1,176,Male,1,Healthcare Representative,Married,88370,2.0,Y,18,8,0,15.0,3,3,1,2
10.699948683623333,4,3,3,4.0,3.0,1.0,38,Travel_Rarely,Sales,10,3,Medical,1,1772,Male,4,Laboratory Technician,Married,181720,6.0,Y,12,8,2,6.0,5,1,0,1
8.68441320838889,17,2,3,3.0,2.0,1.0,35,Travel_Rarely,Sales,24,3,Medical,1,468,Male,3,Healthcare Representative,Divorced,20700,1.0,Y,13,8,3,5.0,1,4,0,2
7.697816822846667,9,3,3,4.0,4.0,4.0,35,Travel_Frequently,Research & Development,3,3,Medical,1,591,Female,2,Laboratory Technician,Married,22580,1.0,Y,11,8,1,2.0,2,2,2,2
7.219009370816389,5,3,3,3.0,4.0,4.0,28,Travel_Rarely,Sales,9,3,Medical,1,3966,Female,2,Sales Executive,Married,47660,1.0,Y,12,8,0,5.0,3,5,0,3
6.259245872378333,10,2,3,3.0,1.0,3.0,27,Travel_Frequently,Research & Development,13,4,Medical,1,2883,Male,1,Manager,Married,44010,5.0,Y,13,8,0,6.0,4,2,2,0
10.250703926818334,6,3,3,4.0,2.0,3.0,22,Travel_Rarely,Research & Development,16,2,Life Sciences,1,1082,Female,2,Laboratory Technician,Single,35790,1.0,Y,19,8,3,1.0,3,1,0,0
8.234447791164444,8,2,3,2.0,1.0,2.0,24,Travel_Frequently,Sales,3,3,Life Sciences,1,2273,Male,2,Research Scientist,Single,76540,2.0,Y,17,8,1,4.0,3,0,0,0
6.346180276661944,17,2,4,4.0,4.0,3.0,38,Travel_Rarely,Research & Development,16,3,Life Sciences,1,3201,Male,5,Research Scientist,Single,147560,0.0,Y,20,8,1,8.0,3,7,0,5
8.224201249441945,16,2,3,3.0,1.0,3.0,35,Travel_Rarely,Human Resources,3,2,Life Sciences,1,1270,Female,1,Laboratory Technician,Married,63880,3.0,Y,13,8,0,4.0,6,2,2,2
10.090944890673612,5,3,3,3.0,4.0,2.0,36,Travel_Rarely,Research & Development,26,4,Medical,1,407,Male,1,Laboratory Technician,Married,84740,0.0,Y,14,8,0,17.0,3,16,4,11
9.943325524319444,4,2,3,3.0,4.0,3.0,59,Travel_Rarely,Research & Development,16,4,Medical,1,486,Female,5,Laboratory Technician,Single,186650,3.0,Y,12,8,0,30.0,3,5,4,3
5.897196564033889,8,2,3,4.0,4.0,3.0,29,Travel_Rarely,Research & Development,2,4,Medical,1,4407,Male,1,Laboratory Technician,Divorced,26790,2.0,Y,15,8,0,10.0,2,3,0,2
6.201927710843333,16,3,3,1.0,1.0,4.0,56,Travel_Rarely,Research & Development,10,4,Other,1,3706,Male,2,Sales Representative,Married,42580,2.0,Y,16,8,0,5.0,2,3,1,0
8.031205934850277,11,3,3,1.0,2.0,4.0,19,Non-Travel,Sales,2,2,Other,1,2105,Male,3,Healthcare Representative,Single,98240,1.0,Y,18,8,0,1.0,2,1,0,0
7.521928826416667,6,3,3,4.0,2.0,3.0,25,Travel_Rarely,Research & Development,11,3,Medical,1,1730,Male,2,Manufacturing Director,Married,100960,0.0,Y,11,8,1,4.0,3,3,1,2
7.086806113342222,14,4,3,2.0,4.0,2.0,39,Travel_Rarely,Sales,25,3,Medical,1,1205,Male,2,Sales Executive,Married,197010,0.0,Y,11,8,0,21.0,3,20,9,6
6.278994868362222,21,2,3,3.0,1.0,3.0,40,Non-Travel,Research & Development,1,4,Technical Degree,1,3141,Female,2,Laboratory Technician,Divorced,30680,3.0,Y,19,8,0,20.0,3,1,0,1
8.1056938866575,17,1,4,3.0,4.0,1.0,26,Travel_Rarely,Sales,1,3,Marketing,1,3146,Female,2,Manufacturing Director,Single,24260,1.0,Y,22,8,0,1.0,3,1,0,0
